,artist_name,track_name,track_id,popularity,explicit,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
586,Chris Isaak,Baby Did a Bad Bad Thing,6CTAqGQtAoE5bNqKRHsqRG,48,False,0.349,0.547,174453,0.434,0.000359,2,0.114,-10.818,1,0.0768,152.913,4,0.57
587,Panama Band,Caballito de Palo,6eB13mTDy2Wj4uX9x9K5cV,40,False,0.41,0.869,226560,0.911,0.0109,8,0.29,-8.39,1,0.04,134.016,4,0.962
588,Donna Summer,Hot Stuff,6RVevoPzbGygqvm6LxHAuf,14,False,0.00254,0.797,400440,0.738,0.132,0,0.0433,-13.87,1,0.0341,120.494,4,0.964
589,Yelawolf,Till It's Gone,2FTr8WafgU19wcqkgUaxYZ,2,True,0.419,0.759,276933,0.629,0.0209,4,0.11,-9.588,0,0.0479,128.939,4,0.29
590,Dr. Dre,The Next Episode,20LxTsa6936zOlzTWqoPVt,17,True,0.0313,0.92,161600,0.891,0.0,3,0.083,-2.398,0,0.253,95.295,4,0.311
591,Sean Paul,Temperature,0k2GOhqsrxDTAbFFSdNJjT,75,False,0.106,0.951,218573,0.6,0.0,0,0.0712,-4.675,0,0.0685,125.04,4,0.822
592,Huecco,Mirando al cielo,0yjUKvDF7VwgHp9SUJTZdT,53,False,0.357,0.707,238307,0.682,0.0,4,0.203,-7.723,1,0.0726,101.939,4,0.65
593,Enya,Only Time,3Otjx9ULpmWdUbkDTYDXHc,51,False,0.841,0.418,218547,0.249,0.661,3,0.112,-13.744,1,0.0301,82.803,4,0.213
594,Carlos Vives,Fruta Fresca,1lcaG7worZLgdGuniOfGje,61,False,0.226,0.515,233093,0.878,0.0,9,0.316,-8.846,0,0.149,119.974,4,0.732
595,Alejandro Sanz,Ay Haiti!,782Pg40ZlxIyTmPCFJ89jh,0,False,0.28,0.671,306493,0.751,0.0,7,0.234,-4.982,1,0.144,120.007,4,0.441
596,Stan Getz,The Girl From Ipanema,4xGFcQEIjtmbPD6Jsxq14M,16,False,0.867,0.641,317987,0.14,0.00166,8,0.105,-16.79,1,0.039,129.318,4,0.388
597,Chris Cornell,You Know My Name - From Casino Royale,0OQAko9qXFwMhLQO4o48nU,2,False,0.00705,0.355,242453,0.886,0.0,11,0.1,-3.559,0,0.0833,137.42,4,0.366
598,Rosario,Cómo Quieres Que Te Quiera,6jAs8GeDUmnr6l7u1HU2zB,58,False,0.343,0.761,267720,0.711,0.0,4,0.0723,-7.398,0,0.0744,126.006,4,0.657
599,Eminem,Lose Yourself,7MJQ9Nfxzh8LPZ9e9u68Fq,66,True,0.00922,0.689,320627,0.735,0.00072,2,0.365,-4.545,1,0.267,171.403,4,0.059
600,Greg Grease,Do It to the Death (feat. Ibe),4aZCeikGIVvwbjrRnCsr5r,0,True,0.674,0.514,213907,0.616,0.0,5,0.131,-6.256,0,0.363,146.239,4,0.586
601,Drake,Started From the Bottom,3dgQqOiQ9fCKVhNOedd2lf,67,True,0.0331,0.794,174120,0.523,0.0,8,0.156,-7.829,1,0.161,86.307,4,0.56
602,Estopa,Nasío pa la Alegria,42H4YGUh051SSx5G0Ptd8k,35,False,0.237,0.699,207320,0.883,0.0,11,0.0974,-4.917,0,0.0845,95.028,4,0.922
603,Men At Work,Down Under,5pSvjjfsh34sLrkYSNGCl4,51,False,0.0964,0.738,225707,0.809,0.00918,11,0.18,-4.368,0,0.026,107.233,4,0.906
604,Ziggy Marley,Beach In Hawaii,1ZPsdTkzhDeHjA5c2Rnt2I,60,False,0.211,0.807,220413,0.458,9.01e-06,9,0.0839,-9.594,0,0.0361,100.959,4,0.874
605,The Wallflowers,Constellation Blues,6yF8p2K9FB6fqAxhZBTq4o,17,False,0.00539,0.517,259680,0.943,0.269,4,0.303,-6.234,1,0.0488,150.96,4,0.609
606,The Who,Won't Get Fooled Again - Original Album Version,4JjQPwb0MnDsO5wIvxlvNi,2,False,0.364,0.692,512000,0.856,0.867,9,0.0641,-9.495,1,0.0407,134.972,4,0.274
607,Taj Mahal,Johnny Too Bad,2IzMlIwhoCWV3E3JrF9gq1,34,False,0.424,0.664,194827,0.243,0.776,7,0.0308,-19.972,1,0.167,146.156,4,0.648
608,Nashville Cast,Fade Into You,0vfDEXwL5r6XF9BSyGDWrD,40,False,0.86,0.693,212453,0.258,0.0012,6,0.118,-8.724,0,0.0296,112.595,3,0.237
609,Ricky Martin,La Mordidita,00i0O74dXdaKKdCrqHnfXm,69,False,0.0344,0.725,211680,0.903,0.0,0,0.183,-2.955,1,0.0658,142.006,4,0.946
610,DJ Julio,Resident of this World - DJ Tibby Remix,4o2tGyehC8Ao8GiiJNehli,0,False,0.000734,0.746,370080,0.882,0.884,7,0.0381,-5.76,1,0.0787,147.994,4,0.649
611,Nora En Pure,Come With Me,1maeDNF79XKMK6eEVDc1kV,0,False,0.000726,0.785,385125,0.627,0.752,6,0.0491,-7.618,0,0.0338,119.994,4,0.731
612,Jorge Ben Jor,Take It Easy My Brother Charles,5rjSKhSHGsKP2RJtbRWQkl,2,False,0.464,0.507,155667,0.746,0.0,4,0.0804,-5.696,1,0.162,84.919,4,0.749
613,Mike Mago,Outlines - Radio Edit,4ANlZghpCk5RARWrBk6FCW,0,False,0.0827,0.738,176413,0.76,0.0834,9,0.13,-7.359,1,0.0692,122.952,4,0.739
614,Carlos Vives,Ella Es Mi Fiesta - Remix,0GuLonchqLiGK1zzcrp2ye,56,False,0.0543,0.594,191160,0.939,0.0,1,0.222,-3.384,0,0.137,125.028,4,0.569
615,Maná,La Prisión,0pOAQpOoXuuRROp57FwR7I,55,False,0.039,0.672,258987,0.96,0.000402,5,0.158,-3.922,1,0.0365,117.04,4,0.782
616,OMFG,Hello,6BAnxKyld909yo6Pk1DO3r,63,False,0.0339,0.844,226308,0.864,0.216,7,0.386,-4.483,0,0.0348,104.997,4,0.796
617,Feder,Goodbye (feat. Lyse) - Radio Edit,3PnOOmkxruDDAiMYZZTgO7,58,False,0.173,0.832,201939,0.876,0.737,6,0.162,-5.124,0,0.205,120.057,4,0.635
618,El Arrebato,Hoy todo va a salirme bien,1O6Sep0cC9AU8U0qKIjZws,39,False,0.21,0.734,222360,0.889,0.0,8,0.0246,-6.252,0,0.0713,108.057,4,0.955
619,Rodrigo y Gabriela,Nature's Way (with Oystein Greni),0qJQO6cxix5aL3naYcMq1y,0,False,0.831,0.66,208770,0.657,0.00262,0,0.116,-7.444,0,0.0299,109.096,4,0.585
620,Huecco,Se acabaron las lágrimas - dueto con Hanna,3yILHS6HgqcUt2uFyf6URD,44,False,0.0757,0.668,251720,0.798,0.0,9,0.169,-5.228,0,0.0432,109.925,4,0.716
621,Mumford & Sons,Wilder Mind,5WPy1mD0AbDVBAUVcnapqz,32,False,0.134,0.51,278227,0.718,0.356,9,0.117,-8.752,0,0.0392,157.932,4,0.607
622,Culcha Candela,La Noche Entera,3Ge3gPTG7CiC1510SWIDJG,12,False,0.00278,0.817,146627,0.838,6.28e-06,9,0.168,-4.251,0,0.0479,120.04,4,0.426
623,Saint Motel,My Type,2DFi8rwHcVkTTgu7PULhtI,61,False,0.0641,0.596,206394,0.897,5.24e-05,10,0.0628,-2.94,1,0.0462,118.0,4,0.578
624,Felix Jaehn,Ain't Nobody (Loves Me Better),5afHIkEcVhCF1Z1CTqMUXB,19,False,0.66,0.768,186147,0.567,0.000277,2,0.07,-7.046,0,0.0312,117.974,4,0.471
625,Kendrick Lamar,King Kunta,1vffte5WTHIik37ePfJdo4,9,True,0.00589,0.884,234693,0.657,0.0,6,0.154,-4.569,0,0.0977,107.059,4,0.489
626,Robin Schulz,Headlights (feat. Ilsey),06Hdbxh6NCy6TIhjdXTchB,63,False,0.0245,0.597,209208,0.685,0.000335,11,0.182,-6.371,1,0.0367,122.002,4,0.369
627,Bang La Decks,Utopia - Radio Edit,3b69z2cCnqo53GoX1k5T0C,42,False,0.00517,0.696,223240,0.982,0.532,7,0.289,-4.769,1,0.0789,127.024,4,0.296
628,Baby Brown,Oriental Poison,6Z0lkWcu25OBj54fPSYi6f,0,True,0.0118,0.774,187200,0.903,6.86e-05,7,0.131,-6.975,1,0.185,100.022,4,0.602
629,DG Bros,Re4dy - Original Mix,3TIW57rgS7qzT7lDUsX2xz,0,False,0.00029,0.622,312363,0.979,0.909,11,0.657,-4.413,0,0.117,127.99,4,0.0406
630,Toofan,Orobo,2DTuGP8nh6PiH0cFnLtnrt,30,True,0.339,0.833,196247,0.869,0.000122,8,0.128,-2.702,1,0.094,135.0,4,0.636
631,GD X TAEYANG,GOOD BOY,3F1mueW8iouZUgjmawhVhe,2,False,0.000875,0.745,245192,0.825,0.000218,1,0.0828,-3.162,0,0.0352,95.001,4,0.242
632,DeeWunn,Bunx Up,1jbLkcfE9VrWI3wCZaZU61,47,False,0.008,0.947,215700,0.805,0.0,11,0.0805,-4.192,0,0.296,99.998,4,0.637
633,Te Vaka,Papa e,14uMpBhcKeDS87cc5AlnsX,9,False,0.807,0.699,257867,0.464,0.000486,5,0.111,-16.217,1,0.0464,105.503,4,0.49
634,Pablo Alborán,Pasos de cero,18mmN3VrFWRi6SsSBJf6WJ,66,False,0.308,0.749,234373,0.637,0.0,7,0.0878,-6.924,1,0.0764,99.951,4,0.798
635,Flo Rida,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",2S5LNtRVRPbXk01yRQ14sZ,68,False,0.0242,0.854,224258,0.766,0.0,9,0.0793,-4.697,0,0.141,118.004,4,0.784
636,Domino Saints,Smile While You Shake It,7jCG1RI6yMb6lScNiIHMDi,0,False,0.00603,0.647,188133,0.964,7.7e-05,4,0.322,-4.47,1,0.0863,140.009,4,0.916
637,Kyla La Grange,Cut Your Teeth - Kygo Radio Edit,4YHZb2KvMSLuL6lg9gq7BA,45,False,0.581,0.71,227477,0.678,0.0171,10,0.0992,-7.307,0,0.0479,100.008,4,0.497
638,Projecte Mut,L'home de goma,68Rbr7J71KDKXFGStshRBx,7,False,0.00309,0.335,207000,0.914,0.0,7,0.155,-2.687,1,0.112,150.041,4,0.753
639,Modern Talking,"You're My Heart, You're My Soul '98 - New Version",0eWhtfTZPFGNv4sPFY3luN,44,False,0.00355,0.739,230387,0.949,0.00127,1,0.0931,-3.592,0,0.0392,119.327,4,0.968
640,Bomba Estéreo,Somos Dos,3R2QGzSMJoNlXLbjBDVxsc,0,False,0.0269,0.691,237293,0.873,0.0107,5,0.289,-5.279,0,0.064,97.996,4,0.925
641,La Pegatina,Heridas de guerra,0pJBlO4Dbkq18aTeGdJhlx,11,False,0.003,0.552,157755,0.947,1.05e-06,7,0.098,-5.741,1,0.0732,160.056,4,0.7
642,Natalia Lafourcade,Slowly,2czZazqWU3lADtbLQgCsHF,1,False,0.0918,0.643,336813,0.388,0.000135,0,0.114,-14.081,1,0.041,164.078,4,0.717
643,Charly Black,Gyal You A Party Animal,01fyhPl5A0hn1ljNPtE0ev,0,False,0.0301,0.591,214455,0.843,0.0,0,0.297,-5.196,1,0.148,134.327,5,0.837
644,James Curd,Whenever - James Curd Remix,1fWY9zNdDuEz8hpALBcqVI,0,False,0.000202,0.862,337593,0.547,0.035,8,0.0523,-7.019,0,0.0593,121.003,4,0.96
645,Adam Lambert,Ghost Town,7Df0z75yVuHOFEuAbk40lA,49,True,0.186,0.703,208330,0.736,1.92e-05,4,0.174,-5.709,0,0.046,119.955,4,0.274
646,Escort,Caméleon Chameleon,1qiJhY9KieCVrfclm5CwNZ,14,False,0.102,0.818,326533,0.757,0.0127,7,0.171,-4.305,1,0.0414,112.013,4,0.877
647,Zedd,Beautiful Now,1brBU3kNKIFY0rXTGFAwg3,0,False,0.00766,0.637,218493,0.837,4e-05,11,0.0734,-4.145,0,0.0285,127.994,4,0.553
648,Synapson,All in You (feat. Anna Kova),5ScyOA6mimx8NQQiNjdGTW,37,False,0.0615,0.741,257972,0.693,0.0,4,0.115,-5.278,0,0.105,110.936,4,0.73
649,Jamie xx,Loud Places,2sZtaJ4RFbRAAOBKWEeR4H,7,False,0.00426,0.646,283067,0.629,0.277,8,0.122,-10.775,0,0.0427,109.013,4,0.173
650,Caro Emerald,Quicksand,7jREmFIY6WA77PxAvEyW66,32,False,0.0193,0.918,210968,0.671,0.254,9,0.0794,-9.616,0,0.0437,124.011,4,0.915
651,Jake Owen,Real Life,5NUvj4WX2tAQGxOF4CWJ7I,50,False,0.00195,0.654,169827,0.749,0.0,1,0.0956,-5.383,0,0.0257,108.004,4,0.774
652,Ed Sheeran,Photograph,1HNkqx9Ahdgi1Ixy2xkKkL,84,False,0.607,0.614,258987,0.379,0.000464,4,0.0986,-10.48,1,0.0476,107.989,4,0.201
653,Cris Cab,Englishman In New York,5jcKPYiPTJIjovq2wuJGvh,46,False,0.0169,0.668,229627,0.912,0.0036,11,0.289,-4.483,0,0.0401,107.998,4,0.803
654,The Band,The Weight,7jqxc3zCMwgi5JpYYWSPnO,1,False,0.108,0.376,283987,0.855,4.84e-05,9,0.706,-8.697,1,0.0611,143.792,4,0.59
655,Natalia Lafourcade,Nunca Es Suficiente,0vI2xzp1e8rtMTJ1MEt0ts,0,False,0.535,0.817,237107,0.638,1.59e-06,2,0.131,-8.15,0,0.0348,89.038,4,0.829
656,Alabama 3,Woke Up This Morning,6ofJs2WdtE2qzyYyqNYuj4,1,False,0.0815,0.613,249240,0.81,1.56e-05,1,0.937,-7.408,1,0.0706,89.451,4,0.435
657,Ilegales,Yo Soy Quien Espía los Juegos de los Niños,6z24HlcWOsPihFPqm0Udxi,32,False,0.00198,0.768,304400,0.591,0.00227,9,0.164,-6.828,1,0.064,128.873,4,0.929
658,The Vipers Skiffle Group,Skiffle Party - Part 1,4t22lAMGaGfDZokuSIrWyB,0,False,0.516,0.516,189987,0.566,0.0,9,0.316,-9.549,0,0.0755,109.832,4,0.675
659,Nat King Cole,Autumn Leaves,0eRxmG4mV6ehNZzoOHRioN,0,False,0.94,0.258,160400,0.254,0.00211,2,0.244,-11.887,0,0.0344,121.512,4,0.107
660,DKB,El Cocodrilo - Radio Edit,7tjvYhhLcrOU6MEqT7ZHdW,30,False,0.173,0.701,216307,0.95,0.0,11,0.381,-3.462,0,0.1,129.912,4,0.96
661,Flight Facilities,Crave You,0l6jGURAzr0Q24bjXHa29H,52,False,0.109,0.921,234777,0.477,0.0,1,0.0793,-8.962,0,0.0828,120.044,4,0.311
662,Rixton,Me And My Broken Heart - Lovelife Remix,3CPaNNqmNhVeSD750I8EIF,19,False,0.0112,0.612,225547,0.654,2.85e-05,0,0.119,-6.601,0,0.0478,119.986,4,0.557
663,2Pac,Do For Love,3dSGqXMll4UJUohLANG0ce,6,True,0.0516,0.861,281600,0.638,0.00224,10,0.065,-3.878,0,0.323,95.012,4,0.765
664,2Pac,Do For Love,3dSGqXMll4UJUohLANG0ce,6,True,0.0516,0.861,281600,0.638,0.00224,10,0.065,-3.878,0,0.323,95.012,4,0.765
665,Basto,Hold You - Radio Edit,6yXnuj4IRmxPA3EGmeMaEm,38,False,0.0212,0.704,187500,0.738,0.359,1,0.0667,-4.963,0,0.0358,128.007,4,0.909
666,Deorro,Perdoname (feat. DyCy & Adrian Delgado),5cR7culxUEPLhzIC0KWAH1,63,False,0.000926,0.855,270054,0.856,0.00271,9,0.959,-2.574,0,0.105,127.989,4,0.516
667,Raury,Devil's Whisper,4co1fFBjEZ0y0FQsqYEMZX,35,True,0.27,0.778,223027,0.603,0.0682,7,0.225,-10.42,1,0.171,107.978,4,0.34
668,ItaloBrothers,One Heart (feat. P. Moody) - Radio Edit,7FoEB9R4T8pKbmDKKGcpXw,0,False,0.0401,0.771,200202,0.863,0.000957,6,0.063,-5.086,1,0.0425,129.984,4,0.88
669,Brother Resistance,Coming Home,58vjxrH38fs9Np8X1ESZlT,0,False,0.121,0.858,241573,0.713,0.0,1,0.337,-7.728,0,0.0817,93.003,4,0.809
670,Yolanda Be Cool,Soul Makossa (Money) - Radio Edit,3GUrqV9troeCLgo6Cdnotr,0,False,0.0182,0.677,184174,0.959,0.0178,0,0.365,-4.885,1,0.209,122.042,4,0.794
671,Maluma,Borro Cassette,2ocDZVhBiGCaaZRNW3fmSd,6,False,0.178,0.726,217920,0.662,0.0,5,0.105,-6.243,0,0.153,175.946,4,0.729
672,Kaki King,Yellowcake,7oIU2TyIaJkF2Pzj8Wntff,0,False,0.54,0.573,170093,0.446,0.883,10,0.13,-13.844,0,0.0431,112.905,4,0.283
673,Trent Reznor and Atticus Ross,In Motion,50CgC2wKmbWm4WLQKY87oP,49,False,0.696,0.618,296771,0.638,0.911,7,0.12,-12.241,1,0.035,124.004,4,0.356
674,Michael Jackson,Man in the Mirror,2u2udGmop1z67EPpr91km7,63,False,0.43,0.794,319307,0.798,1.15e-05,8,0.114,-5.639,1,0.0366,100.338,4,0.265
675,Michael Caruso,True Love's Tears,02EJ9O0Otg0I80uBrDSzPc,0,False,0.305,0.535,275463,0.606,0.0,8,0.18,-7.777,1,0.0296,81.306,4,0.247
676,Hunters & Collectors,True Tears Of Joy,6LaBWjwBedgvm4dBnxqs3X,0,False,0.0979,0.643,273480,0.771,8.22e-05,11,0.0611,-5.652,0,0.0351,101.756,4,0.807
677,Tears For Fears,Woman In Chains,3uMWmCxTsr7QZ9ARPGjexh,0,False,0.0395,0.447,273920,0.623,0.000167,5,0.0846,-10.273,1,0.0293,79.987,4,0.391
678,Juanito Makandé,Niña voladora,6t9ot6JHFylOIfKRRvxIS8,57,False,0.744,0.75,222840,0.416,4.2e-05,9,0.156,-8.205,1,0.0996,145.135,4,0.729
679,Juanito Makandé,Viviré,55PhlK5KlOdBWyWJK07jC7,33,False,0.849,0.463,134906,0.555,0.0991,8,0.106,-7.768,0,0.0501,164.625,3,0.412
680,Pusha T,Trouble On My Mind,7DRiu0apsKT1ViqKx7aEDN,0,True,0.11,0.655,213440,0.794,2.75e-05,2,0.307,-6.195,1,0.374,172.206,4,0.591
681,Billie Holiday,Stormy Weather,53cY4uFihIJxYWjl9QF9bJ,14,False,0.882,0.526,224067,0.143,0.000223,10,0.339,-15.244,1,0.0468,116.07,4,0.29
682,James Brown,Strangers In the Night,3j7N3nchkbMRccSwjCFaIK,13,False,0.599,0.692,206400,0.516,0.0,5,0.0933,-10.076,1,0.0537,103.856,4,0.637
683,Nina Simone,Nobody Knows You When You're Down and Out,4Ym020EhsJ5Mq3bkARzgvD,15,False,0.892,0.482,158453,0.335,0.0,9,0.078,-12.143,1,0.0401,118.31,1,0.442
684,Ray Charles,Moanin',3ws4AA8c0wmq2aq5YHCBfz,18,False,0.706,0.621,200413,0.31,0.524,0,0.119,-11.027,0,0.0341,122.648,4,0.507
685,Etta James,A Sunday Kind of Love,10LH5ZHH4WtoQQIKyMWJ5X,15,False,0.746,0.396,196080,0.257,0.0,2,0.333,-10.943,0,0.0304,71.504,5,0.407
686,George Benson,Good Morning Blues,79X3ppFjvgFqFv3qdPGZq3,13,False,0.369,0.607,174053,0.403,0.000484,3,0.11,-10.385,1,0.0285,78.118,4,0.675
687,Dinah Washington,Mad About the Boy,0BjDVH7T6ou3mUXaAwADxj,13,False,0.709,0.394,167200,0.254,5.44e-05,1,0.17,-12.286,1,0.0329,105.727,3,0.245
688,Queen Latifah,I Want a Little Sugar In My Bowl,4e5VfLf3xrccWpUV0TkExW,12,False,0.703,0.64,185467,0.286,1.36e-06,0,0.335,-10.679,1,0.0435,101.746,3,0.246
689,Eric Reed,Blues Five Spot,65Yg6EYLPnYb1z0eIz5it7,13,False,0.991,0.362,311933,0.232,0.838,5,0.119,-15.802,0,0.0455,79.921,4,0.818
690,B.B. King,It Had to Be You,3AnWlwW9rinqa34HI0rlmP,13,False,0.22,0.544,199093,0.42,2.45e-06,10,0.209,-11.687,1,0.0855,63.162,4,0.309
691,Jimmy Smith,I Just Wanna Make Love to You,7jHWNh0QJzLLmlh4aSCpxZ,14,False,0.172,0.682,234400,0.666,0.000992,0,0.346,-7.585,1,0.049,116.603,4,0.833
692,Shirley Horn,Fever,4di2edN7krZG0zE2gEqdg7,12,False,0.691,0.455,283200,0.238,0.0,5,0.102,-15.299,1,0.05,90.223,4,0.152
693,Ernie Andrews,Parker's Mood,2vKSwLCYVsmHzXiWGLIzmL,11,False,0.765,0.595,251840,0.406,2.52e-06,7,0.445,-12.173,1,0.126,112.46,4,0.341
694,Ramsey Lewis Trio,Lonely Avenue,5KjKoglGH01wg7m7cZ1Uq1,14,False,0.769,0.718,177733,0.27,0.903,11,0.12,-16.913,0,0.0757,140.868,1,0.96
695,Nicholas Payton,West End Blues,0UZREdDplXH6DSNa5F0bHm,12,False,0.759,0.564,478493,0.5,0.606,8,0.314,-9.2,1,0.0435,112.966,4,0.624
696,Grant Green,Nobody Knows the Trouble I've Seen (Remastered),2A3M6URXyQY0BkcPKHkG6S,11,False,0.915,0.757,370027,0.141,0.0196,7,0.159,-13.671,1,0.0508,96.344,3,0.229
697,Robben Ford & The Blue Line,I Don't Play,6X9T8Mqw97ryl8aMFZyEtt,13,False,0.0144,0.553,275067,0.694,0.33,10,0.075,-8.58,0,0.0326,160.843,4,0.893
698,Gil Evans,Spoonful,7IC4jfTYCejjVgWSznUzGu,12,False,0.479,0.405,829560,0.162,0.761,4,0.102,-18.385,0,0.0321,104.273,4,0.188
699,Anita O'Day,A Woman Alone With the Blues,5NivhNVEDKqDlSYwMLRktK,10,False,0.913,0.522,200667,0.189,0.000155,6,0.104,-12.831,1,0.0443,115.169,4,0.369
700,Stan Getz,Bronx Blues,25han8KI6VlptVG5TP98A9,11,False,0.985,0.504,330667,0.061,0.792,7,0.0956,-18.818,1,0.0483,70.173,4,0.464
701,Big Sean,I Don't Fuck With You,4w7yrP4RAeeyhfG9nJqQvS,6,True,0.0349,0.823,284387,0.733,0.0,1,0.324,-5.474,1,0.0628,97.972,4,0.397
702,Disturbing Tha Peace,Move Bitch,77dC7dKzMm65Y9jkJs0Ssd,3,True,0.243,0.777,270867,0.764,0.0,1,0.103,-5.682,1,0.14,177.868,4,0.174
703,Ice Cube,Natural Born Killaz,2AsUIjkkqwLnv5vkiwkvsT,54,True,0.0164,0.738,289227,0.915,9.79e-05,9,0.627,-7.754,1,0.189,91.058,4,0.544
704,Jason Derulo,Get Ugly,1dl3vuXJS9anUXE7XnNP75,64,True,0.0462,0.75,200492,0.683,1.32e-06,9,0.297,-4.829,0,0.12,111.066,4,0.539
705,Tyga,Switch Lanes,1GMDpf82TUwTVBPYiu0dmR,64,True,0.556,0.761,221493,0.851,0.000545,10,0.104,-4.371,0,0.234,92.486,4,0.463
706,N.W.A.,Fuck Tha Police,771lQyKAtqXRpZ7iM4JsbP,4,True,0.0138,0.871,345733,0.819,0.0,8,0.0608,-5.439,0,0.298,98.699,4,0.857
707,Rick Ross,Hustlin',3UaqMekEh1kbVu2A6DwiQs,3,True,0.0849,0.502,254093,0.652,0.0,9,0.0675,-7.224,1,0.3,136.04,4,0.649
708,M O P,Ante Up,4udc6XovxThag5LUUZfbiX,43,False,0.00574,0.636,205907,0.864,0.0,1,0.341,-8.125,1,0.298,96.663,4,0.813
709,U2,This Is Where You Can Reach Me Now,6Hdfy09wAjH29UZpjewanZ,35,False,0.0576,0.59,305134,0.696,0.00164,0,0.257,-9.723,0,0.0275,143.947,4,0.72
710,Never Shout Never,Peace Song,00AAOy7oM3M0SVPWp8htQb,30,False,0.926,0.586,239507,0.291,0.0,2,0.373,-11.242,1,0.0455,91.086,4,0.356
711,Domenico Scarlatti,"Sonata in D Major, Kk. 490: Cantabile",0bWETDasI1Soc19t519tBX,5,False,0.994,0.365,345973,0.00656,0.927,2,0.082,-33.275,1,0.0492,71.781,4,0.2
712,Leon Bridges,Smooth Sailin' - Live at SXSW 2015,7BwjjfoIFDVbFuoqtLohhI,32,False,0.17,0.47,196760,0.848,0.0,9,0.863,-5.698,1,0.115,140.232,4,0.718
713,Gepe,TKM,1fOIjMmNxaUZXvtwykq2gU,25,False,0.458,0.773,189500,0.725,0.0,8,0.0935,-5.614,1,0.0344,99.018,4,0.769
714,Parov Stelar,Hit Me Like a Drum,38qT775mKjrVXEP4q8y7Gc,46,False,0.551,0.905,211787,0.721,6.8e-06,5,0.111,-5.508,0,0.123,125.001,4,0.829
715,Stacey Kent,Ces petits riens,5mb8d1F1YpajcnnoHhQFNh,56,False,0.795,0.572,200040,0.391,0.000303,10,0.153,-13.133,1,0.0511,149.183,4,0.627
716,Victor Wooten,What You Won’t Do For Love,4va2GsDHBZIEmop8BzIS6B,1,False,0.525,0.612,282500,0.517,0.852,5,0.107,-7.981,1,0.0343,99.77,4,0.467
717,The Stanley Clarke Band,Pop Virgil,1rryMCRc1FhuUeKRHQnvSO,29,False,0.0299,0.745,197720,0.799,0.844,9,0.171,-6.134,1,0.0608,134.973,4,0.493
718,David Dyson,Hot Sauce,5SDTsAhVbW5s5QrM5wqBe5,24,False,0.491,0.636,261907,0.447,0.859,1,0.119,-14.97,0,0.063,170.191,4,0.644
719,Tal Wilkenfeld,Cosmic Joke,0BYFyT7cyrW02iepYptA2L,30,False,0.231,0.474,385533,0.872,0.852,7,0.184,-5.806,1,0.0341,106.021,4,0.803
720,Stanley Clarke,Bad Asses,7LlwXzhuP1L3ZzPJgDfIui,17,False,0.00521,0.691,304427,0.983,0.878,1,0.215,-5.034,1,0.0472,105.414,4,0.566
721,Victor Bailey,Countdown,3nbHF2EX8IQwNGMlp9EviS,22,False,0.738,0.498,146307,0.642,0.789,2,0.118,-12.186,1,0.0785,159.897,4,0.572
722,Tony Saunders,Just Letting Go,0Y4SEMAHZpGp9UyTrMcVTW,23,False,0.625,0.743,309840,0.768,0.905,5,0.254,-5.652,1,0.0281,93.91,4,0.854
723,Daryl Hall & John Oates,Maneater,4aKIs5t9TqP59btlCGPrgw,21,False,0.0351,0.727,271893,0.685,4.43e-05,11,0.0973,-7.159,0,0.0398,88.75,4,0.812
724,St Germain,So Flute,1XAzFYJR94m9T4AgshhO99,54,False,0.17,0.766,507607,0.888,0.0416,5,0.277,-7.732,0,0.0362,122.015,4,0.732
725,St Germain,Real Blues,1VgZeE5FV7rsgF7BRbLTrY,19,False,0.158,0.737,316880,0.863,0.00107,11,0.367,-9.703,1,0.0421,122.995,4,0.821
726,Eagles & Butterflies,Love,2SrCkgzeaxkcDnAbOtzq50,0,False,0.0574,0.718,408191,0.423,0.131,7,0.115,-11.417,1,0.0651,120.024,4,0.48
727,Ismael Rivas,Casa De Locos - Miguel Bastida & Salero Remix,4swKkoj8cdqcDgQQBGl2u3,0,False,0.000572,0.804,406452,0.789,0.896,2,0.107,-5.574,1,0.0419,123.999,4,0.597
728,St Germain,Pont des Arts,6kicsnoSgwTPWYPlxTDB2t,45,False,0.0505,0.729,446146,0.567,0.488,3,0.115,-9.844,0,0.0402,124.441,4,0.63
729,Cher,Believe,2goLsvvODILDzeeiT4dAoR,75,False,0.0082,0.652,239027,0.917,0.0,6,0.0509,-6.72,1,0.0548,132.975,4,0.459
730,St Germain,Alabama Blues - 1965 Mix,2u49ivYHZ5XmakZyeUkP1l,35,False,0.061,0.56,507160,0.435,0.0666,9,0.133,-14.459,0,0.0947,129.854,4,0.425
731,Bearforce1,Bearforce1 Anthem,21Jtv6dDc4dBX6CjWJi7mg,8,False,0.001,0.723,222827,0.872,0.501,5,0.97,-6.735,0,0.0359,132.007,4,0.932
732,Nitro Fun,New Game,2l9RUDEOpEBjvcthJm5GtO,0,False,0.000611,0.627,259355,0.991,0.675,1,0.396,-2.9,0,0.0804,128.007,4,0.516
733,Nitro Fun,Cheat Codes,0Tv0mATuRY8X3wC1nFtZlL,0,False,0.000287,0.626,211875,0.96,0.000304,4,0.894,-4.234,0,0.0837,128.001,4,0.146
